,name,photo,birthday,url,player_id,teams
5006,Chicão,https://tmssl.akamaized.net//bilder/spielerfotos/s_76070_309_2009_1.jpg,11/07/1981,/chicao/profil/spieler/76070,76070,"[2029, 309, 1785]"
5007,Marcos Mendes,https://tmssl.akamaized.net//bilder/spielerfotos/K/b/s_76476_2007_1.jpg,2/10/1979,/marcos-mendes/profil/spieler/76476,76476,[2029]
5008,Robson,https://tmssl.akamaized.net//bilder/spielerfotos/s_60492_8698_2010_1.jpg,19/08/1982,/robson/profil/spieler/60492,60492,"[2029, 309, 8698]"
5009,Silas,https://tmssl.akamaized.net//bilder/spielerfotos/U/M/s_76468_2007_1.jpg,14/04/1988,/silas/profil/spieler/76468,76468,[2029]
5010,Willian César,https://tmssl.akamaized.net//bilder/spielerfotos/Z/S/s_76471_2007_1.jpg,15/07/1982,/willian-cesar/profil/spieler/76471,76471,[2029]
5011,Allan Delon,https://tmssl.akamaized.net//bilder/spielerfotos/I/V/s_76477_2007_1.jpg,16/02/1979,/allan-delon/profil/spieler/76477,76477,"[2029, 1751, 3973]"
5012,Pedro Costa,https://tmssl.akamaized.net//bilder/spielerfotos/p/J/s_76466_2007_1.jpg,24/10/1991,/pedro-costa/profil/spieler/76466,76466,[2029]
5013,Luciano,https://tmssl.akamaized.net//bilder/spielerfotos/Y/m/s_55500_2007_1.jpg,22/01/1981,/luciano/profil/spieler/55500,55500,"[2029, 10492, 1784]"
5014,Vavá,https://tmssl.akamaized.net//bilder/spielerfotos/X/U/s_76475_2007_1.jpg,18/07/1982,/vava/profil/spieler/76475,76475,"[2029, 10870, 1751, 1784]"
5015,Sidney,https://tmssl.akamaized.net//bilder/spielerfotos/s_2533_515_2013_10_02_1.jpg,16/10/1979,/sidney/profil/spieler/2533,2533,[2029]
5016,Max Walef,https://tmssl.akamaized.net/images/portrait/header/default.jpg,23/10/1993,/max-walef/profil/spieler/592336,592336,[10870]
5017,Juan Quintero,https://tmssl.akamaized.net/images/portrait/header/323838-1585209003.jpg,23/03/1995,/juan-quintero/profil/spieler/323838,323838,[10870]
5018,Bruno Melo,https://tmssl.akamaized.net/images/portrait/header/default.jpg,26/10/1992,/bruno-melo/profil/spieler/538230,538230,[10870]
5019,Felipe,https://tmssl.akamaized.net/images/portrait/header/default.jpg,10/04/1994,/felipe/profil/spieler/508930,508930,[10870]
5020,Geilson,https://tmssl.akamaized.net/images/portrait/header/default.jpg,15/06/2001,/geilson/profil/spieler/740493,740493,[10870]
5021,Mariano Vázquez,https://tmssl.akamaized.net/images/portrait/header/default.jpg,20/12/1992,/mariano-vazquez/profil/spieler/421396,421396,[10870]
5022,Marlon,https://tmssl.akamaized.net/images/portrait/header/default.jpg,26/02/1990,/marlon/profil/spieler/538234,538234,"[10870, 3319]"
5023,Luiz Henrique,https://tmssl.akamaized.net/images/portrait/header/default.jpg,18/03/1999,/luiz-henrique/profil/spieler/689521,689521,[10870]
5024,David,https://tmssl.akamaized.net/images/portrait/header/default.jpg,17/10/1995,/david/profil/spieler/373189,373189,"[10870, 609, 2125]"
5025,Yuri César,https://tmssl.akamaized.net/images/portrait/header/default.jpg,6/05/2000,/yuri-cesar/profil/spieler/663585,663585,[10870]
5026,Edson Cariús,https://tmssl.akamaized.net/images/portrait/header/default.jpg,12/10/1988,/edson-carius/profil/spieler/639285,639285,"[10870, 11449]"
5027,Tiago Orobó,https://tmssl.akamaized.net/images/portrait/header/default.jpg,28/10/1993,/tiago-orobo/profil/spieler/545375,545375,"[10870, 1751]"
5028,Patrick Marcelino,https://tmssl.akamaized.net/images/portrait/header/default.jpg,4/03/1994,/patrick-marcelino/profil/spieler/373088,373088,"[10870, 21829, 5677, 17561]"
5029,Adalberto,https://tmssl.akamaized.net//bilder/spielerfotos/s_56062_1751_2009_1.jpg,16/11/1987,/adalberto/profil/spieler/56062,56062,"[10870, 2863, 2646, 1751, 5677]"
5030,Diguinho,https://tmssl.akamaized.net/images/portrait/header/default.jpg,26/05/2001,/diguinho/profil/spieler/661883,661883,[10870]
5031,Diego Tavares,https://tmssl.akamaized.net/images/portrait/header/default.jpg,6/07/1991,/diego-tavares/profil/spieler/435234,435234,"[10870, 2035, 309]"
5032,Fabián Zambrano,https://tmssl.akamaized.net/images/portrait/header/default.jpg,13/05/1996,/fabian-zambrano/profil/spieler/656914,656914,[10870]
5033,Adenilson,https://tmssl.akamaized.net/images/portrait/header/default.jpg,9/03/1992,/adenilson/profil/spieler/369584,369584,"[10870, 1751]"
5034,Tião,https://tmssl.akamaized.net/images/portrait/header/default.jpg,25/09/2000,/tiao/profil/spieler/645611,645611,[10870]
5035,Santiago Romero,https://tmssl.akamaized.net/images/portrait/header/148608-1475692784.jpg,15/02/1990,/santiago-romero/profil/spieler/148608,148608,[10870]
5036,Júnior Santos,https://tmssl.akamaized.net/images/portrait/header/default.jpg,11/10/1994,/junior-santos/profil/spieler/592347,592347,"[10870, 1134]"
5037,Matheus Jesus,https://tmssl.akamaized.net/images/portrait/header/default.jpg,23/05/1997,/matheus-jesus/profil/spieler/635066,635066,[10870]
5038,Joaquim,https://tmssl.akamaized.net/images/portrait/header/default.jpg,2/04/1995,/joaquim/profil/spieler/555652,555652,[10870]
5039,Fabinho,https://tmssl.akamaized.net/images/portrait/header/default.jpg,25/07/1993,/fabinho/profil/spieler/592337,592337,[10870]
5040,Igor Henrique,https://tmssl.akamaized.net/images/portrait/header/521074-1558425104.jpg,20/12/1991,/igor-henrique/profil/spieler/521074,521074,"[10870, 15172, 1134, 1755]"
5041,João Henrique,https://tmssl.akamaized.net/images/portrait/header/default.jpg,29/06/1993,/joao-henrique/profil/spieler/530500,530500,"[10870, 7178, 28022, 10560]"
5042,Wallace,https://tmssl.akamaized.net/images/portrait/header/default.jpg,30/07/1998,/wallace/profil/spieler/592339,592339,[10870]
5043,Serginho,https://tmssl.akamaized.net/images/portrait/header/default.jpg,11/07/1997,/serginho/profil/spieler/594548,594548,[10870]
5044,Minho,https://tmssl.akamaized.net/images/portrait/header/520482-1580201136.jpg,15/12/1991,/minho/profil/spieler/520482,520482,"[10870, 309, 8433]"
5045,Wesley,https://tmssl.akamaized.net/images/portrait/header/default.jpg,23/03/1996,/wesley/profil/spieler/592338,592338,[10870]
5046,Romarinho,https://tmssl.akamaized.net/images/portrait/header/default.jpg,6/09/1999,/romarinho/profil/spieler/596049,596049,[10870]
5047,Alípio,https://tmssl.akamaized.net/images/portrait/header/92721-1485533781.jpg,7/06/1992,/alipio/profil/spieler/92721,92721,"[10870, 2125, 4064, 11449, 5677, 21599]"
5048,Leandro Lima,https://tmssl.akamaized.net//bilder/spielerfotos/s_52751_2035_2010_1.jpg,9/11/1985,/leandro-lima/profil/spieler/52751,52751,"[10870, 609, 2035, 1785, 10492, 291, 6347]"
5049,Gabriel Pereira,https://tmssl.akamaized.net/images/portrait/header/default.jpg,18/01/1997,/gabriel-pereira/profil/spieler/378711,378711,"[10870, 2125]"
5050,Vinícius Baiano,https://tmssl.akamaized.net/images/portrait/header/default.jpg,16/07/1997,/vinicius-baiano/profil/spieler/539395,539395,[10870]
5051,Erivelton,https://tmssl.akamaized.net/images/portrait/header/default.jpg,16/10/1992,/erivelton/profil/spieler/376137,376137,"[10870, 7209]"
5052,Genílson,https://tmssl.akamaized.net//bilder/spielerfotos/s_175395_15656_2010_1.jpg,27/10/1990,/genilson/profil/spieler/175395,175395,"[10870, 1755, 10492, 3319, 15656]"
5053,Radar,https://tmssl.akamaized.net//bilder/spielerfotos/s_109745_17561_2010_1.jpg,10/06/1986,/radar/profil/spieler/109745,109745,"[10870, 17776, 3270, 17561]"
5054,Vinícius Hess,https://tmssl.akamaized.net//bilder/spielerfotos/s_186573_17561_2012_1.jpg,16/01/1988,/vinicius-hess/profil/spieler/186573,186573,"[10870, 5677, 17561]"
5055,Heitor,https://tmssl.akamaized.net//bilder/spielerfotos/s_261364_7178_2012_1.jpg,19/01/1993,/heitor/profil/spieler/261364,261364,"[10870, 7178]"
5056,Jackson,https://tmssl.akamaized.net//bilder/spielerfotos/s_74030_1755_2012_1.jpg,16/09/1982,/jackson/profil/spieler/74030,74030,"[10870, 4064, 7178, 1755, 3270, 1751]"
5057,Jefferson,https://tmssl.akamaized.net/images/portrait/header/default.jpg,3/10/1992,/jefferson/profil/spieler/291914,291914,"[10870, 17561]"
5058,Hudson,https://tmssl.akamaized.net//bilder/spielerfotos/s_62544_1321_2012_1.jpg,18/07/1986,/hudson/profil/spieler/62544,62544,[10870]
5059,Daniel Sobralense,https://tmssl.akamaized.net/images/portrait/header/54979-1448460766.jpg,11/02/1983,/daniel-sobralense/profil/spieler/54979,54979,"[10870, 2646]"
5060,Marcelo Régis,https://tmssl.akamaized.net/images/portrait/header/default.jpg,8/10/1982,/marcelo-regis/profil/spieler/57133,57133,"[10870, 1784]"
5061,Arlinton Murillo,https://tmssl.akamaized.net/images/portrait/header/default.jpg,27/02/1988,/arlinton-murillo/profil/spieler/164278,164278,[10870]
5062,Wanderson,https://tmssl.akamaized.net/images/portrait/header/214144-1558354741.jpg,31/03/1989,/wanderson/profil/spieler/214144,214144,"[10870, 2863, 1751]"
5063,Márcio Diogo,https://tmssl.akamaized.net//bilder/spielerfotos/s_111631_2035_2012_1.jpg,22/09/1985,/marcio-diogo/profil/spieler/111631,111631,"[10870, 609, 2035, 309, 1134, 3270, 3319, 17561]"
5064,Lúcio Maranhão,https://tmssl.akamaized.net/images/portrait/header/210934-1506107956.jpg,28/09/1988,/lucio-maranhao/profil/spieler/210934,210934,"[10870, 4064, 11449, 20092]"
5065,Kauê,https://tmssl.akamaized.net//bilder/spielerfotos/s_27348_8698_2010_1.jpg,19/08/1983,/kaue/profil/spieler/27348,27348,"[10870, 8698, 7209]"
5066,Marinho Donizete,https://tmssl.akamaized.net//bilder/spielerfotos/s_67950_17561_2010_1.jpg,31/07/1980,/marinho-donizete/profil/spieler/67950,67950,"[10870, 7178, 3270, 5677, 17561]"
5067,Luiz Felipe,https://tmssl.akamaized.net//bilder/spielerfotos/s_101303_11449_2012_1.jpg,16/02/1985,/luiz-felipe/profil/spieler/101303,101303,"[10870, 10492, 11449, 15064]"
5068,Édson,https://tmssl.akamaized.net/images/portrait/header/default.jpg,20/01/1988,/edson/profil/spieler/202291,202291,"[10870, 3270, 16441]"
5069,Celsinho,https://tmssl.akamaized.net//bilder/spielerfotos/s_36365_16650_2010_1.jpg,25/08/1988,/celsinho/profil/spieler/36365,36365,"[10870, 4064, 10247, 6347, 8433, 5677, 1693]"
5070,Guarú,https://tmssl.akamaized.net//bilder/spielerfotos/W/z/s_76854_1751_2009_1.jpg,4/02/1981,/guaru/profil/spieler/76854,76854,"[10870, 8698, 1751, 3973, 9030, 15064]"
5071,Marielson,https://tmssl.akamaized.net//bilder/spielerfotos/s_137737_20092_2010_1.jpg,30/05/1985,/marielson/profil/spieler/137737,137737,"[10870, 15064, 20092]"
5072,Dico,https://tmssl.akamaized.net/images/portrait/header/default.jpg,6/01/1988,/dico/profil/spieler/158339,158339,"[10870, 2646, 16441]"
5073,André Luiz,https://tmssl.akamaized.net/images/portrait/header/default.jpg,18/09/1985,/andre-luiz/profil/spieler/186357,186357,"[10870, 21829, 15064]"
5074,Edson,https://tmssl.akamaized.net//bilder/spielerfotos/s_79930_11449_2012_1.jpg,26/02/1990,/edson/profil/spieler/79930,79930,"[10870, 2125, 11449]"
5075,Gilcimar,https://tmssl.akamaized.net//bilder/spielerfotos/s_34737_15656_2010_1.jpg,19/03/1981,/gilcimar/profil/spieler/34737,34737,"[10870, 7209, 4906, 15656]"
5076,Waldison,https://tmssl.akamaized.net//bilder/spielerfotos/s_191262_19684_2013_03_25_1.jpg,17/06/1984,/waldison/profil/spieler/191262,191262,"[10870, 1785, 17561]"
5077,Guto,https://tmssl.akamaized.net//bilder/spielerfotos/s_76182_7209_2012_1.jpg,30/08/1985,/guto/profil/spieler/76182,76182,"[10870, 8698, 7209]"
5078,Rafinha,https://tmssl.akamaized.net//bilder/spielerfotos/s_78452_17561_2012_1.jpg,25/05/1982,/rafinha/profil/spieler/78452,78452,"[10870, 7478, 17561]"
5079,Leandro,https://tmssl.akamaized.net//bilder/spielerfotos/s_76202_7209_2012_1.jpg,9/08/1986,/leandro/profil/spieler/76202,76202,"[10870, 7209, 1753]"
5080,Gilmak,https://tmssl.akamaized.net//bilder/spielerfotos/s_101235_16441_2012_1.jpg,2/12/1986,/gilmak/profil/spieler/101235,101235,"[10870, 2646, 9030, 5677, 16441]"
5081,Ray,https://tmssl.akamaized.net//bilder/spielerfotos/s_125005_20092_2012_1.jpg,28/03/1985,/raytm/profil/spieler/125005,125005,"[10870, 8433, 5677, 21599]"
5082,Felipe Almeida,https://tmssl.akamaized.net/images/portrait/header/default.jpg,20/07/1986,/felipe-almeida/profil/spieler/158899,158899,"[10870, 16441]"
5083,Júlio César,https://tmssl.akamaized.net//bilder/spielerfotos/s_137719_15064_2010_1.jpg,10/09/1980,/julio-cesar/profil/spieler/137719,137719,"[10870, 1755, 10492, 15064]"
5084,Lino,https://tmssl.akamaized.net//bilder/spielerfotos/s_75379_7209_2012_1.jpg,15/07/1984,/lino/profil/spieler/75379,75379,"[10870, 15172, 291, 7209]"
5085,João Victor,https://tmssl.akamaized.net//bilder/spielerfotos/s_54171_3270_2010_1.jpg,13/02/1984,/joao-victor/profil/spieler/54171,54171,"[10870, 609, 7178, 3270, 11449, 20092]"
5086,Rogério,https://tmssl.akamaized.net//bilder/spielerfotos/M/X/s_76196_7209_2009_1.jpg,9/05/1986,/rogerio/profil/spieler/76196,76196,"[10870, 7209]"
5087,Pereira,https://tmssl.akamaized.net//bilder/spielerfotos/s_103254_5677_2010_1.jpg,19/08/1988,/pereira/profil/spieler/103254,103254,"[10870, 2125, 3330, 10247, 10560, 5677]"
5088,Rodrigo Dantas,https://tmssl.akamaized.net//bilder/spielerfotos/s_34790_20092_2012_1.jpg,26/12/1984,/rodrigo-dantas/profil/spieler/34790,34790,"[10870, 2646, 11449, 5677, 20092]"
5089,Tatu,https://tmssl.akamaized.net//bilder/spielerfotos/s_77119_291_2009_1.jpg,5/12/1984,/tatu/profil/spieler/77119,77119,"[10870, 291]"
5090,Reginaldo Júnior,https://tmssl.akamaized.net/images/portrait/header/default.jpg,7/09/1990,/reginaldo-junior/profil/spieler/201811,201811,"[10870, 3319, 16441, 1753]"
5091,Fabiano,https://tmssl.akamaized.net//bilder/spielerfotos/s_54899_1751_2010_1.jpg,19/09/1977,/fabiano/profil/spieler/54899,54899,"[10870, 2646, 1751, 1753]"
5092,Turatto,https://tmssl.akamaized.net//bilder/spielerfotos/s_99668_16441_2010_1.jpg,7/10/1976,/turatto/profil/spieler/99668,99668,"[10870, 2035, 16441]"
5093,Romário,https://tmssl.akamaized.net//bilder/spielerfotos/s_76187_210_2010_1.jpg,3/02/1990,/romario/profil/spieler/76187,76187,[10870]
5094,Ronaldo,https://tmssl.akamaized.net//bilder/spielerfotos/F/b/s_116054_10870_2009_1.jpg,6/01/1990,/ronaldo/profil/spieler/116054,116054,[10870]
5095,Chileno,https://tmssl.akamaized.net/images/portrait/header/default.jpg,9/04/1989,/chileno/profil/spieler/125730,125730,[10870]
5096,Coquinho,https://tmssl.akamaized.net/images/portrait/header/default.jpg,21/01/1980,/coquinho/profil/spieler/107030,107030,"[10870, 3973]"
5097,Handerson,https://tmssl.akamaized.net//bilder/spielerfotos/X/C/s_76190_10870_2009_1.jpg,10/03/1990,/handerson/profil/spieler/76190,76190,[10870]
5098,Bismarck,https://tmssl.akamaized.net//bilder/spielerfotos/s_101239_5677_2010_1.jpg,25/08/1990,/bismarck/profil/spieler/101239,101239,"[10870, 309, 1785, 5677]"
5099,Cleiton,https://tmssl.akamaized.net//bilder/spielerfotos/Y/s/s_101241_10870_2008_1.jpg,6/04/1986,/cleiton/profil/spieler/101241,101241,[10870]
5100,Jonhes,https://tmssl.akamaized.net/images/portrait/header/default.jpg,28/09/1979,/jonhes/profil/spieler/127977,127977,[10870]
5101,Raul,https://tmssl.akamaized.net//bilder/spielerfotos/f/v/s_76179_10870_2008_1.jpg,16/05/1988,/raul/profil/spieler/76179,76179,[10870]
5102,Roberto,https://tmssl.akamaized.net//bilder/spielerfotos/L/h/s_76183_10870_2008_1.jpg,12/10/1990,/roberto/profil/spieler/76183,76183,[10870]
5103,Alexandre Fávaro,https://tmssl.akamaized.net//bilder/spielerfotos/b/A/s_109620_10870_2009_1.jpg,21/05/1977,/alexandre-favaro/profil/spieler/109620,109620,"[10870, 6347]"
5104,Danilo Moreira,https://tmssl.akamaized.net//bilder/spielerfotos/s_18869_2976_2009_1.jpg,19/08/1980,/danilo-moreira/profil/spieler/18869,18869,"[10870, 10492]"
5105,Silvio,https://tmssl.akamaized.net//bilder/spielerfotos/s_26523_3270_2009_1.jpg,30/04/1985,/silvio/profil/spieler/26523,26523,"[10870, 3270, 6347, 8294]"
5106,Diguinho,https://tmssl.akamaized.net//bilder/spielerfotos/V/j/s_101236_10870_2008_1.jpg,25/02/1982,/diguinho/profil/spieler/101236,101236,"[10870, 6347]"
5107,Amarildo,https://tmssl.akamaized.net//bilder/spielerfotos/s_101249_309_2010_3.jpg,7/10/1982,/amarildo/profil/spieler/101249,101249,"[10870, 309, 20092]"
5108,Rocha,https://tmssl.akamaized.net//bilder/spielerfotos/s_128933_20132_2010_1.jpg,2/03/1980,/rocha/profil/spieler/128933,128933,"[10870, 15064]"
5109,Jean Batista,https://tmssl.akamaized.net//bilder/spielerfotos/s_34868_2863_2010_2.jpg,21/11/1981,/jean-batista/profil/spieler/34868,34868,"[10870, 2863, 6347]"
5110,Elvis,https://tmssl.akamaized.net//bilder/spielerfotos/y/C/s_75099_10870_2008_1.jpg,7/06/1982,/elvis/profil/spieler/75099,75099,"[10870, 10492]"
5111,Maizena,https://tmssl.akamaized.net//bilder/spielerfotos/Y/j/s_106503_10870_2008_1.jpg,17/05/1984,/maizena/profil/spieler/106503,106503,"[10870, 1785, 11449, 20092]"
5112,Neto,https://tmssl.akamaized.net//bilder/spielerfotos/a/E/s_109621_10870_2009_1.jpg,18/03/1984,/neto/profil/spieler/109621,109621,[10870]
5113,Júlio,https://tmssl.akamaized.net//bilder/spielerfotos/x/r/s_88747_10870_2009_1.jpg,18/09/1980,/julio/profil/spieler/88747,88747,"[10870, 3330, 3270]"
5114,Fernando,https://tmssl.akamaized.net//bilder/spielerfotos/V/M/s_68840_10870_2008_1.jpg,6/01/1988,/fernando/profil/spieler/68840,68840,"[10870, 1751]"
5115,Jô,https://tmssl.akamaized.net//bilder/spielerfotos/N/O/s_101231_10870_2008_1.jpg,5/01/1989,/jotm/profil/spieler/101231,101231,[10870]
5116,Saulo,https://tmssl.akamaized.net//bilder/spielerfotos/s_112144_1751_2009_1.jpg,19/11/1979,/saulo/profil/spieler/112144,112144,"[10870, 1751, 3334]"
5117,Kiko,https://tmssl.akamaized.net//bilder/spielerfotos/h/P/s_112149_10870_2009_1.jpg,28/08/1983,/kiko/profil/spieler/112149,112149,"[10870, 17561]"
5118,Willer,https://tmssl.akamaized.net//bilder/spielerfotos/O/Y/s_38693_10870_2009_1.jpg,18/11/1979,/willer/profil/spieler/38693,38693,[10870]
5119,Marllon,https://tmssl.akamaized.net//bilder/spielerfotos/O/c/s_101252_10870_2008_1.jpg,10/03/1990,/marllon/profil/spieler/101252,101252,[10870]
5120,Henrique,https://tmssl.akamaized.net//bilder/spielerfotos/T/X/s_111666_10870_2009_1.jpg,27/08/1990,/henrique/profil/spieler/111666,111666,[10870]
5121,Sidnei,https://tmssl.akamaized.net//bilder/spielerfotos/v/k/s_68298_10870_2008_1.jpg,29/06/1983,/sidnei/profil/spieler/68298,68298,"[10870, 10247, 11449]"
5122,Nerylon,https://tmssl.akamaized.net//bilder/spielerfotos/q/G/s_101238_10870_2008_1.jpg,15/01/1988,/nerylon/profil/spieler/101238,101238,"[10870, 10247]"
5123,Marcos Bambam,https://tmssl.akamaized.net//bilder/spielerfotos/s_76195_2125_2010_1.jpg,19/03/1991,/marcos-bambam/profil/spieler/76195,76195,"[10870, 2125]"
5124,Wanderley,https://tmssl.akamaized.net//bilder/spielerfotos/s_101246_7209_2012_1.jpg,12/10/1982,/wanderley/profil/spieler/101246,101246,"[10870, 1751, 11449, 7209, 16441, 20092]"
5125,Rodolpho,https://tmssl.akamaized.net//bilder/spielerfotos/s_54893_17776_2012_1.jpg,11/07/1981,/rodolpho/profil/spieler/54893,54893,"[10870, 17776, 2646, 1751]"
5126,Juninho,https://tmssl.akamaized.net//bilder/spielerfotos/s_27419_22952_2010_1.jpg,25/04/1981,/juninho/profil/spieler/27419,27419,"[10870, 7209, 22952]"
5127,Vitor,https://tmssl.akamaized.net//bilder/spielerfotos/s_76186_15656_2010_1.jpg,16/08/1984,/vitor/profil/spieler/76186,76186,"[10870, 5677, 15656]"
5128,Léo Carvalho,https://tmssl.akamaized.net//bilder/spielerfotos/X/C/s_76189_2007_1.jpg,23/08/1986,/leo-carvalho/profil/spieler/76189,76189,[10870]
5129,Gilberto Matuto,https://tmssl.akamaized.net//bilder/spielerfotos/v/J/s_76180_2007_1.jpg,14/05/1981,/gilberto-matuto/profil/spieler/76180,76180,"[10870, 17776, 1751, 16441, 20092, 1753]"
5130,Simão,https://tmssl.akamaized.net//bilder/spielerfotos/N/F/s_76203_10247_2009_1.jpg,5/07/1984,/simao/profil/spieler/76203,76203,"[10870, 2863, 10247, 7209]"
5131,Dude,https://tmssl.akamaized.net//bilder/spielerfotos/W/a/s_76199_1751_2008_1.jpg,4/08/1975,/dude/profil/spieler/76199,76199,[10870]
5132,Juninho Cearense,https://tmssl.akamaized.net//bilder/spielerfotos/s_76192_22952_2010_1.jpg,17/12/1980,/juninho-cearense/profil/spieler/76192,76192,"[10870, 3280, 22952]"
5133,Mazinho Lima,https://tmssl.akamaized.net//bilder/spielerfotos/A/l/s_76200_2007_1.jpg,12/11/1973,/mazinho-lima/profil/spieler/76200,76200,[10870]
